,sessionId,predictedClass
15182,2505300000125,0
15183,2505400000125,1
15184,2505700000125,0
15185,2506000000125,0
15186,2506200000125,0
15187,2506500000125,0
15188,2506500000225,0
15189,2506500000325,0
15190,2506600000125,0
15191,2506700000225,0
15192,2506900000125,0
15193,2507000000125,0
15194,2507200000125,0
15195,2507500000125,0
15196,2507800000125,0
15197,2507900000125,0
15198,2508700000125,0
15199,2508900000125,0
15200,2509500000125,0
15201,2509600000125,0
15202,2509600000225,0
15203,2509600000325,0
15204,2509600000425,0
15205,2509600000525,0
15206,2509600000625,0
15207,2509600000725,0
15208,2509700000125,0
15209,2509900000125,0
15210,2510100000125,0
15211,2510200000125,0
15212,2510500000125,0
15213,2510800000125,0
15214,2511400000125,0
15215,2511400000225,0
15216,2511400000325,0
15217,2511400000425,0
15218,2511700000125,0
15219,2511800000125,0
15220,2511900000125,0
15221,2512000000125,0
15222,2512100000125,0
15223,2512300000125,0
15224,2512700000125,0
15225,2512900000125,1
15226,2513000000125,0
15227,2513100000125,0
15228,2513200000125,0
15229,2513300000125,0
15230,2513600000125,1
15231,2513600000225,0
15232,2513700000125,0
15233,2513900000125,0
15234,2514300000125,1
15235,2514500000125,0
15236,2514900000425,1
15237,2514900000525,0
15238,2515000000125,0
15239,2515500000125,0
15240,2515600000125,0
15241,2515700000125,0
15242,2515800000125,0
15243,2516400000125,0
15244,2516400000225,0
15245,2516400000325,0
15246,2516400000425,0
15247,2516400000525,0
15248,2516400000625,0
15249,2516400000725,0
15250,2516400000825,0
15251,2516500000325,0
15252,2516500000425,0
15253,2516600000125,0
15254,2516700000125,0
15255,2516800000125,0
15256,2517000000125,0
15257,2517200000125,0
15258,2517600000125,0
15259,2518200000125,0
15260,2518300000125,0
15261,2518800000125,0
15262,2518800000225,0
15263,2518900000125,0
15264,2519000000125,0
15265,2519000000225,0
15266,2519100000125,0
15267,2519200000125,0
15268,2519300000125,0
15269,2519400000125,1
15270,2519400000225,0
15271,2519500000125,0
15272,2519900000125,0
15273,2520000000125,0
15274,2520400000125,0
15275,2520500000125,0
15276,2520800000125,0
15277,2521000000125,0
15278,2521000000225,0
15279,2521500000125,0
15280,2521600000125,0
15281,2521700000225,0
15282,2521700000325,0
15283,2521900000125,0
15284,2521900000225,0
15285,2521900000325,0
15286,2521900000425,0
15287,2522000000125,0
15288,2522100000125,0
15289,2522700000125,0
15290,2522800000125,0
15291,2523100000125,0
15292,2523500000125,0
15293,2523600000125,0
15294,2523700000125,0
15295,2524400000125,0
15296,2524400000225,0
15297,2524400000325,0
15298,2524500000125,0
15299,2524700000125,0
15300,2525000000125,0
15301,2525100000125,0
15302,2525200000125,0
15303,2525600000125,0
15304,2525700000125,0
15305,2525900000125,0
15306,2526000000125,0
15307,2526100000125,0
15308,2526700000125,0
15309,2526800000125,0
15310,2526900000225,0
15311,2527200000125,0
15312,2527500000125,0
15313,2527600000125,0
15314,2527700000125,0
15315,2528000000125,0
15316,2528200000125,0
15317,2528300000125,0
15318,2528500000125,0
15319,2528800000125,0
15320,2529100000125,0
15321,2529200000125,0
15322,2529300000125,0
15323,2529500000125,0
15324,2529800000125,0
15325,2529800000225,0
15326,2530900000125,1
15327,2530900000225,0
15328,2531000000125,0
15329,2531300000125,0
15330,2531600000125,0
15331,2531800000125,0
15332,2532000000125,0
15333,2532200000125,0
15334,2532300000125,0
15335,2532500000125,0
15336,2532600000125,0
15337,2532800000125,0
15338,2532800000225,0
15339,2532900000125,0
15340,2533200000125,0
15341,2533400000125,0
15342,2533600000125,0
15343,2533600000225,0
15344,2533900000125,0
15345,2534200000125,1
15346,2534300000125,0
15347,2534400000125,0
15348,2534600000125,0
15349,2534800000125,0
15350,2534900000125,0
15351,2535000000125,0
15352,2535000000225,1
15353,2535600000125,0
15354,2536100000125,0
15355,2536400000125,0
15356,2536400000225,1
15357,2536400000325,1
15358,2536400000425,0
15359,2536500000125,0
15360,2536700000125,0
15361,2536800000125,0
15362,2537000000125,0
15363,2537000000225,0
15364,2537300000125,0
15365,2537400000125,0
15366,2537500000125,0
15367,2537700000125,0
15368,2538000000125,0
15369,2538100000125,0
15370,2538200000125,0
15371,2538300000125,0
15372,2538400000125,0
15373,2538600000125,0
15374,2538700000125,0
15375,2538800000125,0
15376,2539300000125,0
15377,2539500000125,0
15378,2539600000125,0
15379,2539900000125,0
15380,2540300000125,0
15381,2540400000125,0
15382,2540400000225,0
15383,2540400000325,0
15384,2540400000425,0
15385,2540400000525,0
15386,2540400000625,0
15387,2540400000725,0
15388,2540500000125,0
15389,2540800000125,0
15390,2540900000225,0
15391,2540900000325,0
15392,2540900000425,0
15393,2540900000525,0
15394,2540900000625,0
15395,2540900000725,0
15396,2540900000825,0
15397,2541300000125,0
15398,2541700000125,0
15399,2541900000125,0
15400,2542100000125,0
15401,2542700000125,0
15402,2542900000125,0
15403,2543100000125,0
15404,2543400000125,0
15405,2543800000125,0
15406,2543900000125,0
15407,2544000000125,0
15408,2544000000225,0
15409,2544200000125,1
15410,2544500000125,0
15411,2544600000125,0
15412,2544700000125,1
15413,2545100000125,0
15414,2545200000125,0
15415,2545400000125,0
15416,2545400000225,0
15417,2545700000125,0
15418,2546000000125,0
15419,2546600000125,0
15420,2547000000125,0
15421,2547200000125,0
15422,2547300000125,1
15423,2547300000225,0
15424,2547300000325,0
15425,2547300000425,0
15426,2547300000525,0
15427,2547300000625,0
15428,2547300000725,0
15429,2547300000825,0
15430,2547300000925,1
15431,2547300001025,0
15432,2547400000125,0
15433,2547900000125,0
15434,2548000000125,0
15435,2548300000125,1
15436,2548700000125,0
15437,2548800000125,0
15438,2549000000125,0
15439,2549000000225,0
15440,2549200000125,0
15441,2549400000125,0
15442,2549500000125,0
15443,2549500000225,0
15444,2549500000325,0
15445,2549900000125,1
15446,2549900000225,0
15447,2550000000125,0
15448,2550100000125,0
15449,2550200000125,0
15450,2550300000125,0
15451,2550400000125,0
15452,2550700000125,0
15453,2550800000125,0
15454,2551000000125,0
15455,2551300000125,0
15456,2551700000125,0
15457,2551800000125,0
15458,2551900000125,0
15459,2552000000125,0
15460,2552000000225,0
15461,2552000000325,0
15462,2552000000425,0
15463,2552300000125,0
15464,2552300000225,0
15465,2552300000325,0
15466,2552300000425,0
15467,2552300000525,0
15468,2552700000125,0
15469,2553000000125,0
15470,2553300000125,0
15471,2553600000225,0
15472,2553700000125,0
15473,2554000000125,0
15474,2554200000125,0
15475,2554300000125,0
15476,2554400000125,0
15477,2554500000125,0
15478,2554700000125,0
15479,2554900000125,0
15480,2555700000125,0
15481,2556000000125,0
15482,2556000000225,0
15483,2556000000325,0
15484,2556000000425,0
15485,2556000000525,0
15486,2556200000125,0
15487,2556700000125,0
15488,2556800000125,0
15489,2557200000125,0
15490,2558000000125,0
15491,2558500000125,0
15492,2558600000125,0
15493,2558900000125,1
15494,2558900000225,0
15495,2558900000325,0
15496,2558900000425,0
15497,2558900000525,0
15498,2558900000625,0
15499,2558900000725,0
15500,2558900000825,0
15501,2558900000925,0
15502,2559300000125,0
15503,2560000000125,0
15504,2560200000125,0
15505,2560300000125,0
15506,2560300000225,0
15507,2560300000325,0
15508,2560700000125,0
15509,2561000000125,0
15510,2561100000125,0
15511,2561100000225,0
15512,2561100000325,0
15513,2561300000125,0
15514,2561300000225,0
15515,2561700002425,0
15516,2561700002525,0
15517,2561700002625,0
15518,2561800000125,0
15519,2561900000125,0
15520,2562200000125,1
15521,2562200000225,1
15522,2562600000125,0
15523,2562700000125,0
15524,2562700000225,0
15525,2562700000325,0
15526,2562800000125,0
15527,2563200000125,0
15528,2563200000225,0
15529,2563400000125,0
15530,2563700000125,0
15531,2563800000125,0
15532,2564100000125,0
15533,2564200000125,0
15534,2564500000125,0
15535,2564600000125,0
15536,2564800000125,0
15537,2565100000125,1
15538,2565100000225,0
15539,2565100000325,0
15540,2565100000425,0
15541,2565600000125,0
15542,2565800000125,0
15543,2565900000125,0
15544,2566200000125,0
15545,2566700000125,0
15546,2566700000225,0
15547,2566800000125,0
15548,2567300000125,0
15549,2567900000125,0
15550,2568000000125,0
15551,2568400000125,0
15552,2568500000125,0
15553,2568700000125,0
15554,2568900000125,0
15555,2569000000325,0
15556,2569400000125,0
15557,2569600000125,0
15558,2569700000125,0
15559,2569800000125,0
15560,2570200000125,0
15561,2570200000225,0
15562,2570300000125,0
15563,2570400000125,0
15564,2570400000225,0
15565,2570400000325,0
15566,2570400000425,1
15567,2570500000125,0
15568,2570800000125,0
15569,2570900000125,0
15570,2571000000125,0
15571,2571600000125,0
15572,2571800000125,0
15573,2571800000225,0
15574,2571900000125,0
15575,2572000000125,0
15576,2572100000125,0
15577,2572200000125,0
15578,2572200000225,1
15579,2572200000325,0
15580,2572200000425,0
15581,2572300000125,0
15582,2572400000125,0
15583,2572400000225,0
15584,2572400000325,0
15585,2572400000425,0
15586,2572400000525,0
15587,2572400000625,0
15588,2572400000725,0
15589,2572400000825,0
15590,2572500000125,0
15591,2572500000225,0
15592,2572700000125,0
15593,2572900000125,0
15594,2573100000125,0
15595,2573200000125,0
15596,2573300000125,0
15597,2573300000225,0
15598,2573500000125,0
15599,2573900000125,0
15600,2573900000225,0
15601,2574100000125,0
15602,2574200000125,0
15603,2574300000125,0
15604,2575100000125,0
15605,2575100000225,0
15606,2575300000125,1
15607,2575500000125,0
15608,2575500000225,0
15609,2575700000125,0
15610,2575800000125,0
15611,2576000000125,0
15612,2576300000125,0
15613,2576700000125,0
15614,2577100000125,0
15615,2577500000125,0
15616,2578000000125,0
15617,2578300000125,0
15618,2578500000125,0
15619,2578700000125,0
15620,2578800000125,0
15621,2578900000125,0
15622,2578900000225,0
15623,2579100000125,0
15624,2580000000125,0
15625,2580100000125,0
15626,2580100000225,0
15627,2580100000325,0
15628,2580100000425,0
15629,2580100000525,0
15630,2580100000625,0
15631,2580100000725,0
15632,2580100000825,1
15633,2580300000125,0
15634,2580600000125,0
15635,2580700000125,0
15636,2580700000225,0
15637,2580800000125,0
15638,2581000000125,0
15639,2581200000125,0
15640,2581200000225,0
15641,2581400000125,0
15642,2581500000125,0
15643,2581700000125,0
15644,2581800000125,1
15645,2581800000225,0
15646,2581800000325,1
15647,2582300000125,0
15648,2582400000125,0
15649,2582400000225,0
15650,2582800000125,0
15651,2582900000125,0
15652,2583000000125,0
15653,2583200000125,0
15654,2583400000125,0
15655,2583400000225,0
15656,2583400000325,1
15657,2583400000425,1
15658,2583600000125,0
15659,2583800000125,0
15660,2583900000125,0
15661,2584000000125,0
15662,2584100000125,0
15663,2584100000225,0
15664,2584200000125,0
15665,2584200000225,0
15666,2584200000325,0
15667,2584200000425,1
15668,2584200000525,0
15669,2584300000125,0
15670,2584600000125,0
15671,2584900000125,0
15672,2584900000225,0
15673,2585100000125,0
15674,2585300000125,0
15675,2585400000125,0
15676,2585600000125,0
15677,2585700000125,0
15678,2586000000125,0
15679,2586100000125,0
15680,2586400000125,0
15681,2586700000125,0
15682,2587300000125,0
15683,2587500000125,0
15684,2587600000125,0
15685,2587900000125,0
15686,2587900000225,0
15687,2587900000325,0
15688,2588000000125,0
15689,2588300000125,0
15690,2588400000125,0
15691,2588600000125,0
15692,2588700000125,0
15693,2589100000125,0
15694,2589800000125,0
15695,2590000000125,0
15696,2590100000125,0
15697,2590200000125,0
15698,2590300000125,0
15699,2590300000225,1
15700,2590400000125,0
15701,2590700000125,0
15702,2590900000125,0
15703,2590900000225,0
15704,2590900000325,0
15705,2591000000125,0
15706,2591300000125,0
15707,2591300000225,0
15708,2591300000325,0
15709,2591300000425,0
15710,2591500000125,0
15711,2591900000125,0
15712,2592000000125,0
15713,2592100000125,0
15714,2592500000125,0
15715,2592600000125,0
15716,2592900000125,0
15717,2592900000225,0
15718,2592900000325,0
15719,2592900000425,0
15720,2593200000125,0
15721,2593500000125,0
15722,2593700000125,0
15723,2594000000125,0
15724,2594300000125,0
15725,2594600000125,0
15726,2594600000225,0
15727,2595200000125,0
15728,2595200000225,0
15729,2595300000125,0
15730,2596100000125,0
15731,2596200000125,0
15732,2596400000125,0
15733,2596800000125,0
15734,2596900000125,0
15735,2597200000125,0
15736,2597300000125,0
15737,2597300000225,0
15738,2597400000125,0
15739,2597500000125,0
15740,2597600000125,0
15741,2597700000125,0
15742,2597800000125,0
15743,2597800000225,0
15744,2598200000125,0
15745,2598400000125,0
15746,2598700000125,0
15747,2598700000225,0
15748,2598800000125,0
15749,2598800000225,1
15750,2598800000325,0
15751,2598800000425,0
15752,2598800000525,1
15753,2600500000126,0
15754,2600700000126,0
15755,2600700000226,0
15756,2601000000126,0
15757,2601000000226,0
15758,2601200000126,0
15759,2601300000126,0
15760,2601300000226,1
15761,2601300000326,1
15762,2602100000126,0
15763,2602500000126,0
15764,2602600000126,0
15765,2602800000126,0
15766,2603000000126,0
15767,2603400000126,0
15768,2604000000126,0
15769,2604700000126,0
15770,2605100000126,0
15771,2605300000126,0
15772,2605500000126,0
15773,2605500000226,0
15774,2605900000526,0
15775,2605900000626,0
15776,2605900000726,0
15777,2606100000126,0
15778,2606200000126,0
15779,2606400000126,0
15780,2606400000226,0
15781,2606500000126,0
15782,2606500000226,0
15783,2606500000326,0
15784,2606500000426,1
15785,2606500000526,1
15786,2606700000126,0
15787,2606700000226,0
15788,2606700000326,0
15789,2607500000126,0
15790,2607800000126,0
15791,2608300000126,0
15792,2608600000126,0
15793,2609200000126,0
15794,2609400000126,0
15795,2610600000126,0
15796,2610700000126,0
15797,2610800000126,0
15798,2611100000126,0
15799,2611400000126,0
15800,2611700000126,0
15801,2611900000126,0
15802,2612300000126,0
15803,2612500000126,0
15804,2612600000126,0
15805,2612700000126,0
15806,2612900000126,0
15807,2613500000126,0
15808,2613600000126,0
15809,2614000000126,0
15810,2614100000126,0
15811,2614300000126,0
15812,2614500000126,0
15813,2614500000226,0
15814,2614700000126,0
15815,2614700000226,0
15816,2614700000326,0
15817,2614700000426,0
15818,2614700000526,0
15819,2614700000626,0
15820,2614900000126,0
15821,2615100000126,0
15822,2615300000126,0
15823,2615400000126,0
15824,2615600000126,0
15825,2615800000126,0
15826,2615800000226,0
15827,2616000000126,0
15828,2616000000226,0
15829,2616100000126,0
15830,2616100000226,0
15831,2616300000126,0
15832,2616900000126,0
15833,2617000000126,0
15834,2617000000226,1
15835,2617000000326,0
15836,2617000000426,1
15837,2617000000526,0
15838,2617100000126,0
15839,2617100000226,0
15840,2617500000126,0
15841,2617600000126,0
15842,2618000000126,0
15843,2618200000126,0
15844,2618500000126,0
15845,2618700000126,0
15846,2618900000126,1
15847,2620100000126,0
15848,2620300000126,0
15849,2620600000126,0
15850,2620600000226,0
15851,2621100000126,0
15852,2621400000126,0
15853,2621400000226,0
15854,2621500000126,1
15855,2621700000126,0
15856,2622000000126,0
15857,2622300000126,0
15858,2622400000126,0
15859,2622600000126,0
15860,2622600000226,0
15861,2622700000126,0
15862,2622700000226,1
15863,2622700000326,0
15864,2622900000126,0
15865,2623000000126,0
15866,2623100000126,0
15867,2623300000126,0
15868,2623800000126,0
15869,2624000000126,0
15870,2624100000126,0
15871,2624100000226,0
15872,2624300000126,0
15873,2624700000126,0
15874,2624900000126,0
15875,2624900000226,0
15876,2625000000126,0
15877,2625100000126,0
15878,2625400000126,0
15879,2625400000226,0
15880,2625400000326,0
15881,2625400000426,0
15882,2625400000526,0
15883,2625400000626,0
15884,2625400000726,0
15885,2625400000826,0
15886,2625600000126,0
15887,2625700000126,0
15888,2626400000126,0
15889,2626800000126,0
15890,2627000000126,0
15891,2627100000126,0
15892,2627200000126,1
15893,2627300000126,0
15894,2627300000226,0
15895,2627500000126,0
15896,2627700000126,0
15897,2627800000126,0
15898,2627900000126,0
15899,2629100000126,0
15900,2629600000226,0
15901,2629900000126,0
15902,2630500000126,0
15903,2630500000226,0
15904,2630500000326,0
15905,2630500000426,0
15906,2630500000526,0
15907,2630500000626,0
15908,2630500000726,0
15909,2630500000826,0
15910,2630600000126,0
15911,2630900000126,0
15912,2631400000126,0
15913,2631600000126,0
15914,2631800000126,0
15915,2631900000126,0
15916,2632100000126,0
15917,2632100000226,0
15918,2632200000126,0
15919,2632200000226,0
15920,2632200000326,0
15921,2632200000426,0
15922,2632300000126,0
15923,2632400000126,0
15924,2632500000126,0
15925,2632700000126,0
15926,2632800000126,0
15927,2633300000126,0
15928,2633900000126,0
15929,2633900000226,1
15930,2634000000126,0
15931,2634000000226,0
15932,2634100000126,0
15933,2634300000126,0
15934,2634400000126,0
15935,2634500000226,0
15936,2634500000326,0
15937,2634600000126,0
15938,2634800000126,0
15939,2635000000126,0
15940,2635100000126,0
15941,2635200000126,0
15942,2635300000226,0
15943,2635300000326,1
15944,2635300000426,0
15945,2635300000526,0
15946,2635300000626,0
15947,2635300000726,0
15948,2635500000126,0
15949,2635800000126,0
15950,2636000000126,0
15951,2636300000126,0
15952,2636400000126,0
15953,2636600000126,0
15954,2637200000126,0
15955,2637500000126,0
15956,2637800000126,0
15957,2638300000126,0
15958,2638400000126,0
15959,2639000000126,0
15960,2639600000126,0
15961,2639900000126,0
15962,2640300000126,0
15963,2640700000126,0
15964,2640800000126,0
15965,2641300000126,0
15966,2641300000226,0
15967,2641500000126,0
15968,2641700000126,0
15969,2641700000226,0
15970,2641700000326,1
15971,2641700000426,0
15972,2641800000126,0
15973,2641900000126,0
15974,2642100000126,0
15975,2642100000226,1
15976,2642100000326,0
15977,2642200000126,0
15978,2642400000126,0
15979,2642700000126,0
15980,2642700000226,0
15981,2642700000326,0
15982,2642800000126,0
15983,2642900000126,0
15984,2642900000226,0
15985,2643200000126,0
15986,2643500000126,0
15987,2643600000126,0
15988,2643900000126,0
15989,2644400000126,0
15990,2644400000226,0
15991,2644400000326,0
15992,2644500000126,0
15993,2644600000126,0
15994,2644700000126,0
15995,2644800000126,0
15996,2644900000126,0
15997,2645000000126,0
15998,2645100000126,0
15999,2645200000126,0
16000,2645300000126,0
16001,2645600000126,0
16002,2645800000126,0
16003,2645800000226,0
16004,2645800000326,0
16005,2645800000426,0
16006,2645800000526,0
16007,2645800000626,0
16008,2645800000726,0
16009,2645800000826,0
16010,2645800000926,0
16011,2645800001026,0
16012,2645800001126,0
16013,2645800001226,0
16014,2645800001326,0
16015,2646100000126,0
16016,2646100000226,0
16017,2646100000326,0
16018,2646500000126,0
16019,2646600000126,0
16020,2646900000126,0
16021,2646900000226,0
16022,2647700000126,0
16023,2647900000126,0
16024,2648100000126,0
16025,2648800000126,0
16026,2649100000126,0
16027,2649200000126,0
16028,2649500000126,0
16029,2649800000226,0
16030,2649800000326,0
16031,2649800000426,0
16032,2649800000526,0
16033,2649800000626,0
16034,2649800000726,0
16035,2649800000826,0
16036,2649800000926,0
16037,2649800001026,0
16038,2649800001126,0
16039,2649800001226,0
16040,2649800001326,0
16041,2650000000126,0
16042,2650200000126,0
16043,2650300000126,0
16044,2651400000126,0
16045,2651400000226,1
16046,2651500000126,0
16047,2651700000126,0
16048,2651800000126,0
16049,2651800000226,0
16050,2651900000126,0
16051,2652500000126,0
16052,2653100000126,0
16053,2653300000126,0
16054,2653900000126,0
16055,2654000000126,0
16056,2654100000126,0
16057,2654300000126,0
16058,2654400000126,0
16059,2654600000126,0
16060,2654700000126,0
16061,2655000000126,0
16062,2655000000226,0
16063,2655100000126,0
16064,2655200000126,0
16065,2655300000126,0
16066,2655500000126,0
16067,2655700000126,0
16068,2655900000126,0
16069,2656000000126,0
16070,2656700000126,0
16071,2656900000126,0
16072,2657000000526,1
16073,2657000000626,0
16074,2657000000726,1
16075,2657000000826,0
16076,2657000000926,0
16077,2657100000126,0
16078,2657400000126,0
16079,2657900000326,0
16080,2658100000126,0
16081,2658100000226,0
16082,2658700000126,0
16083,2658800000126,0
16084,2659000000126,0
16085,2659000000226,0
16086,2659200000126,0
16087,2659300000126,0
16088,2660200000126,0
16089,2660300000126,1
16090,2660300000226,0
16091,2660900000126,0
16092,2660900000226,0
16093,2661100000126,0
16094,2661200000126,0
16095,2661400000126,1
16096,2661400000226,0
16097,2661700000126,0
16098,2661800000126,0
16099,2661900000126,0
16100,2662000000126,0
16101,2662800000126,0
16102,2663100000126,0
16103,2663600000226,0
16104,2663900000126,0
16105,2664200000126,0
16106,2664700000126,0
16107,2665400000126,0
16108,2665400000226,0
16109,2665500000126,0
16110,2665600000126,0
16111,2665600000226,1
16112,2665600000326,0
16113,2665600000426,0
16114,2665600000526,0
16115,2665600000626,0
16116,2665600000726,1
16117,2665700000126,0
16118,2665800000126,0
16119,2666000000126,0
16120,2666300000126,0
16121,2666600000126,0
16122,2667200000126,0
16123,2667600000126,0
16124,2667900000126,0
16125,2668600000126,0
16126,2668800000126,0
16127,2668900000126,1
16128,2669000000126,0
16129,2669300000126,0
16130,2669600000126,0
16131,2670200000126,0
16132,2670300000126,0
16133,2670500000126,1
16134,2670700000126,0
16135,2670800000126,0
16136,2670900000126,0
16137,2671500000126,0
16138,2671600000126,0
16139,2671600000226,0
16140,2671600000326,0
16141,2671800000126,0
16142,2671800000226,0
16143,2671900000126,0
16144,2672000000126,0
16145,2672200000126,0
16146,2672300000126,0
16147,2672400000126,0
16148,2672400000226,0
16149,2673300000126,0
16150,2673700000126,0
16151,2673800000126,0
16152,2673800000226,0
16153,2673800000326,0
16154,2673900000126,0
16155,2674100000126,0
16156,2674200000126,0
16157,2674600000126,0
16158,2674600000226,0
16159,2675000000126,0
16160,2675100000126,0
16161,2675200000126,0
16162,2675600000126,0
16163,2675700000126,1
16164,2675700000226,1
16165,2675700000326,0
16166,2675700000426,0
16167,2675700000526,0
16168,2675700000626,0
16169,2675700000726,0
16170,2675700000826,0
16171,2675700000926,0
16172,2675700001026,0
16173,2675700001126,0
16174,2675700001226,0
16175,2675700001326,0
16176,2675700001426,0
16177,2675700001526,0
16178,2675700001626,0
16179,2675700001726,0
16180,2675700001826,0
16181,2675700001926,0
16182,2675700002026,0
16183,2675700002126,0
16184,2675700002226,0
16185,2675700002326,0
16186,2675700002426,0
16187,2675700002526,1
16188,2676000000126,0
16189,2676100000126,0
16190,2676200000126,0
16191,2676500000126,0
16192,2676700000126,0
16193,2677500000126,0
16194,2677700000126,0
16195,2677900000126,0
16196,2678000000126,0
16197,2678200000126,0
16198,2678300000126,0
16199,2679000000126,0
16200,2679000000226,0
16201,2679300000126,0
16202,2679500000126,0
16203,2679500000226,0
16204,2679500000326,0
16205,2679500000426,0
16206,2679700000126,0
16207,2679900000126,0
16208,2680200000126,0
16209,2680400000126,0
16210,2680400000226,1
16211,2680800000126,0
16212,2681400000126,0
16213,2681500000126,0
16214,2681600000126,0
16215,2681700000126,0
16216,2682500000126,0
16217,2682500000226,0
16218,2682600000126,0
16219,2682700000126,0
16220,2682800000126,0
16221,2683000000126,0
16222,2683100000126,0
16223,2683300000126,0
16224,2683400000126,0
16225,2683500000126,0
16226,2683700000126,1
16227,2683900000126,0
16228,2684000000126,0
16229,2684100000126,0
16230,2684200000126,0
16231,2684300000126,0
16232,2684400000126,0
16233,2684700000126,0
16234,2684900000126,0
16235,2685000000126,0
16236,2685100000126,0
16237,2685600000126,1
16238,2685700000426,0
16239,2685700000526,0
16240,2686000000126,0
16241,2686200000126,0
16242,2686700000126,0
16243,2686700000226,0
16244,2686700000326,0
16245,2686800000126,0
16246,2687100000126,0
16247,2687100000226,0
16248,2687100000326,0
16249,2687100000426,0
16250,2687200000126,0
16251,2687300000126,0
16252,2687500000226,0
16253,2687800000326,0
16254,2687800000426,0
16255,2687900000126,0
16256,2688400000126,0
16257,2688500000126,0
16258,2689300000126,0
16259,2689300000226,0
16260,2689300000326,0
16261,2689500000126,0
16262,2689600000126,0
16263,2690000000126,0
16264,2690300000126,0
16265,2690300000226,0
16266,2690500000126,0
16267,2690500000226,0
16268,2690600000126,0
16269,2690600000226,1
16270,2690800000126,0
16271,2691100000126,0
16272,2691200000126,0
16273,2691300000126,0
16274,2691500000126,0
16275,2691800000126,0
16276,2692000000126,0
16277,2692100000126,0
16278,2692200000126,1
16279,2692900000126,0
16280,2693000000126,0
16281,2693700000126,0
16282,2693700000226,0
16283,2693800000126,0
16284,2694000000126,0
16285,2694000000226,1
16286,2694100000126,0
16287,2694100000226,0
16288,2694300000126,0
16289,2694900000126,0
16290,2695500000126,0
16291,2695700000126,0
16292,2695900000126,0
16293,2696000000126,0
16294,2696000000226,0
16295,2696000000326,0
16296,2696000000426,0
16297,2696000000526,0
16298,2696000000626,0
16299,2696000000726,0
16300,2696000000826,0
16301,2696200000126,0
16302,2696300000126,0
16303,2697500000126,0
16304,2697600000126,0
16305,2697600000226,0
16306,2697600000326,0
16307,2697600000426,0
16308,2697600000526,0
16309,2697800000126,0
16310,2698000000126,0
16311,2698200000126,0
16312,2698600000126,0
16313,2698800000126,0
16314,2698900000126,0
16315,2699200000226,0
16316,2699200000326,0
16317,2699300000126,0
16318,2699500000126,0
16319,2699600000126,0
16320,2699800001626,0
16321,2699800001726,0
16322,2699800001826,0
16323,2699800001926,0
16324,2699800002026,0
16325,2699800002126,0
16326,2699800002226,0
16327,2699800002326,0
16328,2699800002426,0
16329,2699800002526,0
16330,2699800002626,0
16331,2699800002726,0
16332,2699800002826,0
16333,2699800002926,0
16334,2699800003026,0
16335,2699800003126,0
16336,2699800003226,0
16337,2699800003326,1
16338,2699800003426,0
16339,2700000000127,1
16340,2700200000127,0
16341,2700700000127,0
16342,2701500000127,0
16343,2701500000227,0
16344,2701500000327,0
16345,2701500000427,0
16346,2701500000527,0
16347,2701500000627,0
16348,2701900000127,0
16349,2702000000127,0
16350,2702100000127,0
16351,2702200000127,0
16352,2702400000127,0
16353,2702500000127,0
16354,2702500000227,0
16355,2702900000127,0
16356,2703000000127,0
16357,2703000000227,0
16358,2703100000127,0
16359,2703500000127,0
16360,2703700000127,0
16361,2703900000127,0
16362,2704000000127,0
16363,2704200000127,0
16364,2704300000327,0
16365,2704500000127,0
16366,2704800000127,0
16367,2705200000127,0
16368,2705300000127,0
16369,2705900000127,1
16370,2706300000127,0
16371,2706700000127,0
16372,2706900000127,0
16373,2707400000127,0
16374,2707500000127,0
16375,2708000000127,0
16376,2708400000127,0
16377,2708600000127,0
16378,2708800000127,0
16379,2709200000127,0
16380,2709400000127,0
16381,2709400000227,0
16382,2710100000127,0
16383,2710500000127,0
16384,2710900000127,0
16385,2710900000227,0
16386,2710900000327,0
16387,2710900000427,0
16388,2710900000527,1
16389,2711000000127,0
16390,2711100000127,0
16391,2711300000127,0
16392,2711700000127,0
16393,2711700000227,0
16394,2711700000327,0
16395,2711800000127,0
16396,2711900000127,0
16397,2712100000127,0
16398,2712100000227,0
16399,2712500000127,0
16400,2712600000127,0
16401,2712700000127,0
16402,2712900000127,0
16403,2712900000227,0
16404,2712900000327,0
16405,2712900000427,0
16406,2712900000527,0
16407,2713000000127,0
16408,2713000000227,0
16409,2713000000327,0
16410,2713200000127,0
16411,2713900000127,0
16412,2714600000127,0
16413,2714900000127,0
16414,2715000000427,0
16415,2715100000127,0
16416,2715200000127,0
16417,2715300000127,0
16418,2715600000127,0
16419,2715800000127,0
16420,2716000000127,0
16421,2716300000127,0
16422,2716400000127,0
16423,2716700000127,0
16424,2716800000127,0
16425,2717100000127,0
16426,2717200000127,0
16427,2717400000127,0
16428,2717900000127,0
16429,2718200000127,0
16430,2718200000227,0
16431,2718200000327,0
16432,2718200000427,0
16433,2718200000527,0
16434,2718300000127,0
16435,2718400000127,0
16436,2718400000227,0
16437,2718500000127,0
16438,2718500000227,0
16439,2718600000127,0
16440,2718600000227,0
16441,2719000000127,0
16442,2719100000127,0
16443,2719200000127,0
16444,2719200000227,1
16445,2719200000327,1
16446,2719700000127,1
16447,2719700000227,0
16448,2719900000127,0
16449,2720100000127,0
16450,2720100000227,0
16451,2720500000127,0
16452,2720600000127,0
